728332,358000,1.8742,1.2000,7.1411,-0.0226,-1.4075,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-1.4075,0.0185,-1.4075,0.0674,0.0185,-0.0674
728349,358010,1.9710,1.2000,5.9814,-0.1230,-1.7274,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-1.7274,-0.0508,-1.7274,0.2385,-0.0508,-0.2385
728368,358020,2.0013,1.2000,-1.2207,-0.5088,-2.2970,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-2.2970,-0.4086,-2.2970,0.6729,-0.4086,-0.6729
728398,358030,1.6240,1.2000,-16.2964,-1.4640,-3.0573,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-3.0573,-1.3879,-3.0573,1.5975,-1.3879,-1.5975
728415,358040,1.3168,1.2000,-26.3672,-1.9864,-3.2427,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-3.2427,-1.9363,-3.2427,2.0836,-1.9363,-2.0836
728432,358050,0.8803,1.2000,-33.7524,-2.4508,-3.1928,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-3.1928,-2.3566,-3.1928,2.5812,-2.3566,-2.5812
728448,358060,0.6658,1.2000,-23.4375,-2.4932,-3.2847,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-3.2847,-2.4076,-3.2847,2.5635,-2.4076,-2.5635
728467,358070,0.4785,1.2000,-19.5923,-2.2916,-2.7071,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-2.7071,-2.1882,-2.7071,2.3636,-2.1882,-2.3636
728485,358080,0.4292,1.2000,-13.6719,-1.9612,-2.1720,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-2.1720,-1.7869,-2.1720,2.1138,-1.7869,-2.1138
728502,358090,0.3292,1.2000,-13.3057,-1.6965,-1.4904,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-1.4904,-1.5200,-1.4904,1.8345,-1.5200,-1.8345
728518,358100,0.4244,1.2000,-2.8076,-1.2794,-1.1808,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-1.1808,-1.0967,-1.1808,1.4291,-1.0967,-1.4291
728535,358110,0.4666,1.2000,-3.1738,-0.9366,-0.5522,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-0.5522,-0.7927,-0.5522,1.0420,-0.7927,-1.0420
728552,358120,0.6246,1.2000,4.7607,-0.5365,-0.2902,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-0.2902,-0.4799,-0.2902,0.5520,-0.4799,-0.5520
728570,358130,0.7675,1.2000,4.9438,-0.2546,0.0315,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.0315,-0.2386,0.0315,0.2526,-0.2386,-0.2526
728586,358140,0.8465,1.2000,3.1128,-0.1118,0.2507,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.2507,-0.1033,0.2507,0.1097,-0.1033,-0.1097
728602,358150,0.9507,1.2000,3.0518,-0.0451,0.2144,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.2144,-0.0447,0.2144,0.0424,-0.0447,-0.0424
728618,358160,0.9863,1.2000,2.0752,-0.0166,0.2468,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.2468,-0.0184,0.2468,0.0133,-0.0184,-0.0133
728635,358170,1.0132,1.2000,0.7935,-0.0042,0.2720,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.2720,-0.0058,0.2720,0.0017,-0.0058,-0.0017
728651,358180,1.0210,1.2000,-0.4883,0.0036,0.3195,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.3195,0.0004,0.3195,-0.0069,0.0004,0.0069
728667,358190,0.9928,1.2000,-1.2207,0.0095,0.4035,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.4035,0.0064,0.4035,-0.0137,0.0064,0.0137
728684,358200,0.9397,1.2000,-2.2583,0.0164,0.5413,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.5413,0.0091,0.5413,-0.0222,0.0091,0.0222
728701,358210,0.8936,1.2000,-3.2349,0.0161,0.6509,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.6509,0.0093,0.6509,-0.0232,0.0093,0.0232
728717,358220,0.8254,1.2000,-4.3945,0.0176,0.8071,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.8071,0.0111,0.8071,-0.0242,0.0111,0.0242
728733,358230,0.7368,1.2000,-4.8828,0.0286,0.9924,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.9924,0.0149,0.9924,-0.0423,0.0149,0.0423
728750,358240,0.6297,1.2000,-5.2490,0.0610,1.2467,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.2467,0.0366,1.2467,-0.0942,0.0366,0.0942
728768,358250,0.5782,1.2000,-3.6621,0.1769,1.5081,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.5081,0.0821,1.5081,-0.2836,0.0821,0.2836
728784,358260,0.5497,1.2000,-0.4883,0.3818,1.8538,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.8538,0.2304,1.8538,-0.5722,0.2304,0.5722
728801,358270,0.7103,1.2000,10.9253,0.7534,1.9324,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.9324,0.6069,1.9324,-0.9357,0.6069,0.9357
728817,358280,0.8229,1.2000,11.2915,1.1052,2.4373,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,2.4373,1.0242,2.4373,-1.2332,1.0242,1.2332
728834,358290,1.0777,1.2000,22.2168,1.5410,2.5063,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,2.5063,1.4420,2.5063,-1.6865,1.4420,1.6865
728850,358300,1.4083,1.2000,25.3906,1.8832,2.5341,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,2.5341,1.7696,2.5341,-1.9998,1.7696,1.9998
728867,358310,1.4896,1.2000,17.4561,1.7840,2.4793,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,2.4793,1.6533,2.4793,-1.9122,1.6533,1.9122
728883,358320,1.6441,1.2000,16.9678,1.6211,1.9156,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.9156,1.4452,1.9156,-1.7563,1.4452,1.7563
728900,358330,1.6024,1.2000,6.5308,1.1762,1.4599,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.4599,1.0207,1.4599,-1.3014,1.0207,1.3014
728917,358340,1.5761,1.2000,6.2256,0.8736,0.9086,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.9086,0.7570,0.9086,-0.9615,0.7570,0.9615
728933,358350,1.5120,1.2000,1.6479,0.5647,0.5570,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.5570,0.4768,0.5570,-0.6226,0.4768,0.6226
728949,358360,1.4251,1.2000,0.0610,0.3186,0.2637,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.2637,0.2422,0.2637,-0.3713,0.2422,0.3713
728970,358370,1.3925,1.2000,1.3428,0.1258,-0.1130,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-0.1130,0.0877,-0.1130,-0.1519,0.0877,0.1519
